ID,Marca:,Modelo Base:,Versão:,Ano:,Combustível:,Propulsão:,Configuração:,Garantia:,Lugares:,Portas:,Porte:,Procedência:,Valor FIPE:,Alimentação:,Aspiração:,cilindros,tipo_cilindro,Comando de Válvulas:,Disposição:,Instalação:,Razão de Compressão:,Válvulas por Cilindro:,Variação do Comando:,Acoplamento:,Câmbio:,Quantidade de Marchas:,Tração:,Pneus Dianteiros:,Pneus Traseiros:,Freios Dianteiros:,Freios Traseiros:,Suspensão Dianteira:,Elemento Elástico da Suspensão:,Suspensão Traseira:,Assistência de Direção:,Coeficiente de Arrasto:,url,id,Plataforma:,Código do Câmbio:,Acionamento do Comando:,Observações:,Código do Motor:,Geração:,Série:,Tuchos:,Pneu Estepe:,Capacidade de Bateria:,Potência de recarga:,Viscosidade do óleo:,valor_data
42,Audi,Q3,Q3 Performance 2.0 TFSi Quattro,2023,Gasolina,Combustão,SUV,4 anos,5,4,Compacto,Nacional,R$ 262.181 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,6:1",4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,235/55 R18,235/55 R18,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,36",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,NA,Corrente,NA,EA888,2,F3,Hidráulicos,145/85 R18,NA,NA,NA,09/2024
43,Audi,Q3 Sportback,Q3 Sportback Performance Black 2.0 TFSi Quattro,2023,Gasolina,Combustão,SUV,4 anos,5,4,Compacto,Nacional,R$ 299.932 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,6:1",4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,235/50 R19,235/50 R19,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,35",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,NA,Corrente,NA,EA888,NA,F3,Hidráulicos,145/85 R18,NA,NA,NA,09/2024
44,Audi,Q3 Sportback,Q3 Sportback Performance 2.0 TFSi Quattro,2023,Gasolina,Combustão,SUV,4 anos,5,4,Compacto,Nacional,R$ 262.181 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,6:1",4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,235/55 R18,235/55 R18,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,35",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,NA,Corrente,NA,EA888,NA,F3,Hidráulicos,145/85 R18,NA,NA,NA,09/2024
45,Audi,Q5,Q5 S Line Black 2.0 TFSi,2023,Gasolina,Combustão,SUV,2 anos,5,4,Médio,Importado,R$ 357.225 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/45 R20,255/45 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,2,FY,Hidráulicos,195/75 R18,NA,NA,NA,09/2024
46,Audi,Q5,Q5 S Line 2.0 TFSi,2023,Gasolina,Combustão,SUV,2 anos,5,4,Médio,Importado,R$ 322.142 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,235/55 R19,235/55 R19,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,2,FY,Hidráulicos,195/75 R18,NA,NA,NA,09/2024
47,Audi,Q5,Q5 Prestige 2.0 TFSi,2023,Gasolina,Combustão,SUV,2 anos,5,4,Médio,Importado,R$ 318.841 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,235/55 R19,235/55 R19,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,2,FY,Hidráulicos,195/75 R18,NA,NA,NA,09/2024
48,Audi,Q5,Q5 Performance Black 2.0 TFSi e,2023,Eletricidade/gasolina,Híbrido plug-in,SUV,2 anos,5,4,Médio,Importado,R$ 368.231 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/45 R20,255/45 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,2,FY,Hidráulicos,195/75 R18,"17,9 kWh",NA,NA,09/2024
49,Audi,Q5,Q5 Performance 2.0 TFSi e,2023,Eletricidade/gasolina,Híbrido plug-in,SUV,2 anos,5,4,Médio,Importado,R$ 368.231 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,235/55 R19,235/55 R19,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,2,FY,Hidráulicos,195/75 R18,"17,9 kWh",NA,NA,09/2024
50,Audi,Q5 Sportback,Q5 Sportback Performance Black 2.0 TFSi e,2023,Eletricidade/gasolina,Híbrido plug-in,SUV,2 anos,5,4,Médio,Importado,R$ 368.231 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/45 R20,255/45 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,NA,FYT,Hidráulicos,195/75 R18,"17,9 kWh",NA,NA,09/2024
51,Audi,Q5 Sportback,Q5 Sportback Performance 2.0 TFSi e,2023,Eletricidade/gasolina,Híbrido plug-in,SUV,2 anos,5,4,Médio,Importado,R$ 368.231 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,235/55 R19,235/55 R19,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL501,Corrente,NA,EA888,NA,FYT,Hidráulicos,195/75 R18,"17,9 kWh",NA,NA,09/2024
52,Audi,Rs 5 Sportback,Rs 5 Sportback Competition Plus Track 2.9 V6 TFSi,2023,Gasolina,Combustão,Sedã,2 anos,4,2,Médio,Importado,R$ 730.120 (09/2024),Injeção direta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral permanente,275/30 R20,275/30 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,ZF 8HP,Corrente,NA,EA839,2,F5,Hidráulicos,NA,NA,NA,NA,09/2024
53,Audi,Rs 5 Sportback,Rs 5 Sportback Competition Plus 2.9 V6 TFSi,2023,Gasolina,Combustão,Sedã,2 anos,4,2,Médio,Importado,R$ 728.597 (09/2024),Injeção direta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral permanente,275/30 R20,275/30 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,ZF 8HP,Corrente,NA,EA839,2,F5,Hidráulicos,NA,NA,NA,NA,09/2024
54,Audi,Rs 5 Sportback,Rs 5 Sportback 2.9 V6 TFSi,2023,Gasolina,Combustão,Sedã,2 anos,4,2,Médio,Importado,R$ 662.539 (09/2024),Injeção direta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral permanente,275/30 R20,275/30 R20,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,ZF 8HP,Corrente,NA,EA839,2,F5,Hidráulicos,NA,NA,NA,NA,09/2024
55,Audi,A3,A3 Sportback S Line Limited 1.4 TFSi,2022,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 201.801 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"10,5:1",4,Admissão e escape,Conversor de torque,Automático,8,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,Tiptronic,Correia dentada,NA,EA211,4,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
56,Audi,A3,A3 Sportback S Line 2.0 TFSi,2022,Gasolina,Híbrido leve,Hatch,2 anos,5,4,Médio,Importado,R$ 210.772 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,4,8Y,Hidráulicos,125/70 R18,NA,NA,NA,09/2024
57,Audi,A3,A3 Sportback S Line 2.0 TFSi,2022,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 210.772 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,4,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
58,Audi,A3,A3 Sportback Performance Black 2.0 TFSi,2022,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 218.500 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,4,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
59,Audi,A3,A3 Sportback Performance Black 2.0 TFSi,2022,Gasolina,Híbrido leve,Hatch,2 anos,5,4,Médio,Importado,R$ 218.500 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,4,8Y,Hidráulicos,125/70 R18,NA,NA,NA,09/2024
60,Audi,A3 Sedan,A3 Sedan S Line Limited 1.4 TFSi,2022,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 189.287 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"10,5:1",4,Admissão,Conversor de torque,Automático,8,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,Tiptronic,Correia dentada,NA,EA211,2,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
61,Audi,A3 Sedan,A3 Sedan S Line 2.0 TFSi,2022,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 203.466 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,2,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
62,Audi,A3 Sedan,A3 Sedan Performance Black 2.0 TFSi,2022,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 227.083 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,2,8Y,Hidráulicos,NA,NA,NA,NA,09/2024
63,Audi,A3 Sedan,A3 Sedan Performance Black 2.0 TFSi,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 227.083 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"11,7:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/40 R18,225/40 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB Evo,S-Tronic,Corrente,NA,EA888,2,8Y,Hidráulicos,125/70 R18,NA,NA,NA,09/2024
64,Audi,A4,A4 S Line 2.0 TFSi,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 324.925 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"12,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,255/35 R19,255/35 R19,Disco ventilado,Disco sólido,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,25",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,5,B9,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
65,Audi,A4,A4 Prestige 2.0 TFSi,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 210.900 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"12,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,245/40 R18,245/40 R18,Disco ventilado,Disco sólido,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,25",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,5,B9,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
66,Audi,A4,A4 Performance Black 2.0 TFSi Quattro,2022,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 248.406 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/40 R18,245/40 R18,Disco ventilado,Disco sólido,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,5,B9,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
67,Audi,A4,A4 Performance Black 2.0 TFSi Quattro,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 248.406 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/40 R18,245/40 R18,Disco ventilado,Disco sólido,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,5,B9,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
68,Audi,A5,A5 Sportback S Line 2.0 TFSi,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 273.521 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"12,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,255/35 R19,255/35 R19,Disco ventilado,Disco sólido,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,26",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,2,F5,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
69,Audi,A5,A5 Sportback Performance Black 2.0 TFSi Quattro,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 303.988 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/40 R18,245/40 R18,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,2,F5,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
70,Audi,A5,A5 Sportback Performance Black 2.0 TFSi Quattro,2022,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Médio,Importado,R$ 303.988 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/40 R18,245/40 R18,Disco ventilado,Disco ventilado,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA888,2,F5,Hidráulicos,125/70 R19,NA,NA,NA,09/2024
71,Audi,A6,A6 Prestige Plus 2.0 TFSi Quattro,2021,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Grande,Importado,R$ 282.427 (09/2024),Injeção direta e indireta multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/45 R19,245/45 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,NA,NA,EA888,5,C8,Hidráulicos,NA,NA,NA,NA,09/2024
72,Audi,A6,A6 Prestige Plus 2.0 TFSi Quattro,2021,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Grande,Importado,R$ 282.427 (09/2024),Injeção direta e indireta multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"9,6:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,245/45 R19,245/45 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Elétrica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,NA,NA,EA888,5,C8,Hidráulicos,NA,NA,NA,NA,09/2024
73,Audi,A6,A6 Performance Black 3.0 V6 TFSi Quattro,2022,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Grande,Importado,R$ 317.752 (09/2024),Injeção direta e indireta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/40 R20,255/40 R20,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA839,5,C8,Hidráulicos,NA,NA,NA,NA,09/2024
74,Audi,A6,A6 Performance Black 3.0 V6 TFSi Quattro,2022,Gasolina,Híbrido leve,Sedã,2 anos,5,4,Grande,Importado,R$ 435.949 (09/2024),Injeção direta e indireta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/40 R20,255/40 R20,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,S-Tronic,Corrente,NA,EA839,5,C8,Hidráulicos,NA,NA,NA,NA,09/2024
75,Audi,A7,A7 Performance Black 3.0 V6 TFSi Quattro,2022,Híbrido,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 476.765 (09/2024),Injeção direta e indireta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/40 R20,255/40 R20,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL382,Corrente,NA,EA839,2,NA,Hidráulicos,NA,NA,NA,NA,09/2024
76,Audi,A7,A7 Performance Black 3.0 V6 TFSi Quattro,2022,Híbrido,Híbrido leve,Sedã,2 anos,5,4,Grande,Importado,R$ 476.765 (09/2024),Injeção direta e indireta,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Integral sob demanda,255/40 R20,255/40 R20,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,DL382,Corrente,NA,EA839,2,NA,Hidráulicos,NA,NA,NA,NA,09/2024
77,Audi,E-tron,E-tron Performance,2022,Eletricidade,Elétrico,SUV,4 anos,5,4,Médio,Importado,R$ 565.100 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Integral permanente,265/45 R21,265/45 R21,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MLB Evo,NA,NA,NA,NA,NA,NA,NA,Estepe compacto vazio com kit de enchimento,95 kWh,NA,NA,09/2024
78,Audi,Q3,Q3 Performance Black 2.0 TFSi Quattro,2022,Gasolina,Combustão,SUV,4 anos,5,4,Compacto,Importado,R$ 275.526 (09/2024),Injeção direta e indireta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,6:1",4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,235/50 R19,235/50 R19,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,36",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,MQB,NA,Corrente,NA,EA888,2,F3,Hidráulicos,145/85 R18,NA,NA,NA,09/2024
